itin,ttdate,pc2,pc1,occ,cap
523,-33,-.03846154,-.03846154,8,26
5013,-15,0,-.025641026,22,39
9854,-8,.096153848,.096153848,36,52
6292,-41,-.025,.025,6,40
6886,-29,.01923077,.01923077,21,52
578,-60,0,0,2,30
1642,-20,.2,.2,32,50
5271,-12,.02,.02,39,50
1999,-59,.033333335,.033333335,5,30
2810,-59,0,0,22,40
4507,-36,0,.050000001,17,40
3209,-53,.033333335,.033333335,5,30
6878,-18,-.01923077,-.01923077,9,52
3531,-22,-.025,.025,22,40
4954,-37,-.07692308,-.07692308,7,26
8693,-50,-.025,.025,7,40
5519,-37,.03846154,.03846154,22,52
1567,-33,-.02,-.02,14,50
4925,-15,0,0,12,26
7482,-46,-.02,-.02,21,50
6235,-9,.025,.075000003,34,40
4924,-16,.11538462,.11538462,18,26
9280,-31,.050000001,.1,10,40
771,-47,-.050000001,0,4,40
4002,-48,-.03846154,-.03846154,7,26
3558,-30,-.027777778,.027777778,12,36
8934,-34,.14,.12,23,50
2535,-39,.03846154,.03846154,24,52
5068,-59,0,0,9,30
1974,-59,.06666667,.06666667,13,30
7116,-55,.12,.12,18,50
2563,-52,.01923077,.01923077,19,52
1710,-29,-.02,-.02,7,50
4532,-47,0,.025,14,40
3257,-30,.02,.02,26,50
5855,-58,.025,.075000003,3,40
1357,-59,.36666667,.36666667,10,30
9983,-39,0,0,10,52
8777,-37,-.025,.025,9,40
4600,-21,.050000001,.050000001,13,40
2597,-13,.075000003,.075000003,8,40
8282,-51,.01923077,.01923077,13,52
693,-13,.16,.14,33,50
7176,-24,.22222222,.27777779,12,36
7640,-28,-.12244898,0,17,49
5492,-54,.025,.075000003,7,40
7128,-32,.16,.14,23,50
5589,-35,.25,.30000001,2,40
988,-47,0,0,15,39
4118,-51,.050000001,.050000001,13,40
1323,-43,.033333335,.033333335,16,30
342,-38,.025,.025,16,40
9178,-16,0,0,41,50
4699,-54,0,0,2,30
1657,-50,-.02,-.02,6,50
1097,-26,0,0,17,30
8620,-25,.03846154,.03846154,22,26
10299,-57,-.01923077,-.01923077,8,52
6465,-8,-.03846154,-.03846154,20,26
4258,-57,.075000003,.075000003,8,40
6710,-6,.050000001,.1,30,40
7134,-24,.079999998,.059999999,27,50
8504,-34,0,0,11,26
10259,-55,.057692308,.057692308,11,52
10513,-42,.03846154,.03846154,27,52
616,-5,.07692308,.07692308,17,26
308,-25,.075000003,.075000003,9,40
6804,-26,-.033333335,0,13,30
10072,-23,.17307693,.17307693,29,52
1893,-37,.12,.12,23,50
9353,-47,0,.050000001,19,40
3293,-28,.02,0,10,50
1260,-22,.14,.14,38,50
2828,-12,.025,.050000001,13,40
1344,-31,.06666667,.06666667,15,30
7512,-23,.059999999,.039999999,31,50
627,-15,-.07692308,-.07692308,17,26
7490,-17,.2,.18000001,25,50
567,-46,0,0,8,30
4023,-49,-.07692308,-.07692308,4,26
8898,-35,.079999998,.079999998,13,50
4118,-31,.075000003,.075000003,16,40
6007,-21,-.0625,-.0625,2,16
6834,-6,-.03846154,-.03846154,23,52
539,-47,-.03846154,-.03846154,10,26
7587,-45,-.050000001,0,12,40
471,-10,-.0625,-.125,9,16
1344,-8,.033333335,.033333335,20,30
5228,-21,-.033333335,0,10,30
6847,-24,-.01923077,-.01923077,21,52
5379,-57,-.01923077,-.01923077,8,52
6589,-31,-.07692308,-.07692308,7,26
8420,-1,0,0,25,26
9460,-17,-.040816326,.081632651,23,49
3758,-23,-.03846154,-.03846154,16,26
3746,-46,-.07692308,-.07692308,7,26
52,-50,-.03846154,-.03846154,12,26
3592,-9,-.055555556,0,14,36
3093,-55,-.027777778,.027777778,2,36
5786,-8,.050000001,.1,11,40
7657,-30,.025,.075000003,28,40
8780,-55,.025,.075000003,4,40
5473,-1,-.050000001,0,31,40
8825,-25,.15000001,.2,25,40
4840,-37,.15000001,.2,10,40
8963,-45,-.025,.025,5,40
1794,-15,.14,.14,42,50
8033,-11,.050000001,.050000001,34,40
10436,-2,.01923077,.01923077,23,52
7028,-1,-.03846154,-.03846154,18,26
10470,-38,-.03846154,-.03846154,12,52
6222,-26,-.050000001,0,7,40
4511,-50,-.025,.025,20,40
5094,-13,0,0,27,30
680,-28,.02,.02,48,50
9726,-49,-.03846154,-.03846154,15,52
4011,-15,-.03846154,-.03846154,17,26
3000,-53,-.055555556,0,5,36
1350,-59,0,0,4,30
7972,-23,0,0,12,26
7890,-24,0,0,13,26
4051,-19,0,0,23,26
4570,-4,-.03846154,-.03846154,25,26
7805,-31,-.03846154,-.03846154,10,26
776,-58,-.050000001,0,2,40
4536,-60,.050000001,.075000003,13,40
9511,-45,0,.025,11,40
7104,-50,.02,.02,4,50
1506,-47,-.0625,-.125,10,16
3690,-41,.01923077,.01923077,23,52
2515,-37,.03846154,.03846154,23,52
9400,-58,-.025,.025,9,40
2999,-2,-.055555556,-.055555556,11,36
5058,-37,0,0,22,30
1654,-2,0,0,46,50
179,-7,-.07692308,-.07692308,16,26
5800,-42,.1,.15000001,10,40
4767,-53,-.025,.025,10,40
8971,-44,-.050000001,0,11,40
9530,-3,0,0,43,52
5065,-58,.033333335,.033333335,3,30
1226,-51,0,0,4,30
3398,-21,-.01923077,-.01923077,33,52
1135,-53,.06666667,.06666667,16,30
5960,-52,0,0,6,16
2335,-16,.1,.1,31,40
5992,-52,0,-.0625,5,16
5677,-45,0,.050000001,3,40
5290,-1,.02,0,48,50
4964,-54,-.07692308,-.07692308,7,26
2935,0,-.027777778,-.027777778,33,36
2123,-36,0,0,16,26
7668,-55,-.050000001,0,16,40
1082,-40,.039999999,.039999999,16,50
6910,-34,.1,.1,10,30
7510,-10,.039999999,.02,34,50
675,-24,.079999998,.079999998,24,50
6363,-7,0,.050000001,30,40
4295,-34,0,0,12,40
10437,-7,-.03846154,-.03846154,13,52
1581,-23,.039999999,.039999999,25,50
4748,-7,-.025,.025,31,40
3357,-9,0,0,47,52
10224,-39,.096153848,.096153848,21,52
6824,-39,.096153848,.096153848,12,52
7365,-42,-.06122449,.06122449,22,49
9479,-33,-.10204082,.020408163,9,49
3415,-41,-.01923077,-.01923077,22,52
6886,-57,.03846154,.03846154,11,52
9240,-47,.02,0,15,50
9881,-16,.07692308,.07692308,40,52
4296,-60,.025,.025,6,40
10563,-57,.01923077,.01923077,14,52
9397,-25,.050000001,.1,30,40
8207,-28,.050000001,.1,11,40
1401,-25,0,-.0625,7,16
6108,-23,.025,.025,20,40
8698,-37,0,.050000001,9,40
2327,-49,.025,.025,6,40
403,-17,0,0,16,26
806,-28,-.050000001,0,0,40
7494,-52,0,0,24,50
4415,-60,-.050000001,0,0,40
5757,-51,0,.025,18,40
5677,-2,.025,.025,17,40
3757,-17,0,0,19,26
5964,-25,.1875,.125,9,16
8588,-21,.03846154,.03846154,18,26
5021,-52,.02,.02,16,50
5429,-51,0,0,13,30
3509,-55,.01923077,.01923077,7,52
6964,-5,.1,.1,24,30
966,-16,0,0,14,16
4771,-6,0,.050000001,37,40
7804,-38,-.07692308,-.07692308,8,26
6492,-46,.025,.050000001,8,40
277,-12,0,.050000001,12,40
1184,-31,.033333335,.033333335,6,30
7007,-46,.1,.06666667,12,30
8587,-30,-.07692308,-.07692308,9,26
4820,-54,0,.050000001,8,40
199,-49,.03846154,.03846154,9,26
7300,-44,-.055555556,0,0,36
4981,-17,-.051282052,-.051282052,19,39
2631,-36,.125,.125,3,40
9968,-27,.03846154,.03846154,33,52
8001,-13,-.07692308,-.07692308,24,26
514,-23,0,0,14,26
8317,-59,-.025,.025,7,40
5207,-34,-.033333335,0,9,30
6493,-20,.025,.075000003,23,40
4591,-7,-.03846154,-.03846154,11,26
3577,-12,-.055555556,0,6,36
568,-40,0,0,10,30
7611,-27,.050000001,.1,14,40
2648,-60,.025,.025,3,40
6130,-47,.075000003,.075000003,9,40
7269,-23,-.055555556,0,20,36
7699,-12,.096153848,.096153848,31,52
7309,-58,-.055555556,0,0,36
2371,-7,.2,.2,31,40
5281,-23,.059999999,.059999999,22,50
9411,-36,.075000003,.125,15,40
9484,-49,-.12244898,0,5,49
9570,-1,-.03846154,-.03846154,52,52
3231,-35,.06666667,.033333335,7,30
4012,-40,-.03846154,-.03846154,4,26
2611,-45,0,0,9,40
3588,-14,.16666667,.22222222,17,36
4513,-45,-.050000001,0,6,40
6293,-54,-.050000001,0,4,40
9884,-27,.03846154,.03846154,29,52
7156,-54,.039999999,.02,15,50
5612,-36,-.050000001,0,1,40
1578,-34,0,0,17,50
5075,-45,0,0,7,30
7837,-54,.07692308,.07692308,15,26
7710,-30,.03846154,.03846154,34,52
4898,-23,-.07692308,-.07692308,5,26
3324,-27,.01923077,.01923077,34,52
1928,-39,.059999999,.039999999,40,50
8824,-17,.22499999,.27500001,20,40
9048,-22,.1,.15000001,28,40
3844,-31,-.03846154,-.03846154,13,26
4848,-41,0,.050000001,8,40
1195,-7,.16666667,.16666667,23,30
7832,-12,-.03846154,-.03846154,20,26
7682,-24,.025,.075000003,22,40
7412,-5,.025,.075000003,35,40
10745,-19,.11538462,.11538462,13,26
9580,-36,-.03846154,-.03846154,26,52
2032,-11,.033333335,.033333335,24,30
6772,-36,.13333334,.16666667,8,30
2566,-20,0,0,32,52
5071,-31,.033333335,.033333335,9,30
7507,-59,.1,.1,11,50
6131,-52,0,0,12,40
3269,-48,.079999998,.079999998,10,50
6276,-24,.050000001,.1,16,40
7650,-12,-.020408163,.10204082,23,49
8328,-55,-.025,.025,6,40
1859,-50,.12,.12,24,50
9962,-56,.01923077,.01923077,16,52
1236,-22,.059999999,.059999999,35,50
8982,-28,0,.050000001,9,40
272,-35,0,.050000001,0,40
1714,-9,.1,.1,43,50
7122,-29,.12,.12,35,50
8304,-9,-.050000001,0,32,40
7336,-50,-.020408163,.10204082,11,49
1367,-15,.0625,.0625,8,16
443,-35,-.051282052,-.051282052,19,39
9025,-36,0,.050000001,16,40
9916,-27,.075000003,.125,9,40
6107,-31,.025,.025,11,40
7879,-27,0,0,9,26
303,-17,.075000003,.075000003,24,40
7570,-23,0,.050000001,30,40
1363,-29,-.0625,-.0625,6,16
8448,-50,0,0,5,26
9508,-39,.025,.050000001,7,40
9047,-15,.050000001,.1,25,40
551,-10,-.07692308,-.07692308,23,26
2100,-6,-.07692308,-.07692308,26,26
3380,-48,.050000001,.1,5,40
7661,-10,-.040816326,.081632651,22,49
6948,-16,0,0,20,30
6324,-1,-.02,-.02,48,50
240,-30,-.025,.025,8,40
7810,-52,-.03846154,-.03846154,4,26
9632,-16,.07692308,.07692308,39,52
5088,-48,0,0,11,30
6634,-20,-.03846154,-.03846154,16,26
7127,-40,.12,.12,20,50
857,-1,.025,.025,4,40
5225,-25,0,.033333335,16,30
9306,-43,.025,.075000003,13,40
9855,-11,-.01923077,-.01923077,40,52
995,-40,-.051282052,-.051282052,15,39
4249,-23,.175,.175,13,40
2935,-24,-.027777778,.027777778,13,36
5400,-50,0,0,9,52
7320,-10,0,.12244898,27,49
10589,-27,0,0,32,50
8623,-52,-.07692308,-.07692308,16,26
7659,-29,-.081632651,.040816326,13,49
730,-58,.18000001,.18000001,9,50
46,-22,0,0,13,26
957,-55,-.050000001,0,7,40
3652,-43,0,.12244898,21,49
1907,-55,.12,.12,19,50
914,-11,0,.050000001,32,40
6625,-51,-.07692308,-.07692308,3,26
4114,-23,.1,.1,23,40
7607,-17,.1,.15000001,29,40
4442,-57,0,.050000001,5,40
7215,-4,.11111111,.16666667,10,36
4545,-57,-.025,.025,16,40
2664,-15,.025,.025,6,40
3166,-23,.06666667,.06666667,18,30
4913,-3,-.03846154,-.03846154,26,26
2097,-60,.1,.1,7,30
9932,-7,.01923077,.01923077,46,52
2380,-36,.025,.025,20,40
9585,-20,.01923077,.01923077,33,52
673,-13,0,0,48,50
3004,-35,-.027777778,.027777778,3,36
2608,-30,.050000001,.050000001,5,40
3185,-56,0,0,8,30
275,-37,-.050000001,0,2,40
7959,-22,-.03846154,-.03846154,14,26
882,-24,-.050000001,0,3,40
3986,-49,.025,.075000003,3,40
4358,-47,0,0,10,30
6366,-13,.050000001,.1,28,40
3705,-60,.01923077,.01923077,28,52
1584,-18,.039999999,.02,27,50
8243,-38,.050000001,.1,12,40
9414,-29,.050000001,.1,18,40
3523,-12,.1,.15000001,18,40
10187,-36,.03846154,.03846154,32,52
8293,-46,.03846154,.03846154,17,52
5666,-45,.025,.075000003,5,40
401,-53,-.07692308,-.07692308,6,26
1843,-41,.12,.1,26,50
9678,-57,0,0,9,52
2690,0,0,0,3,40
4308,-38,0,0,4,40
8250,-51,-.050000001,0,4,40
10163,-31,.01923077,.01923077,16,52
7307,-53,-.055555556,0,3,36
4520,-59,.050000001,.1,3,40
2121,-36,-.07692308,-.07692308,7,26
6643,-60,-.03846154,-.03846154,3,26
8245,-33,.075000003,.125,7,40
3457,-48,.01923077,.01923077,21,52
5813,-16,.075000003,.125,30,40
5740,-60,-.050000001,0,12,40
5169,-26,0,.033333335,9,30
7059,-7,-.07692308,-.07692308,20,26
2359,-22,.050000001,.050000001,28,40
7549,-8,-.025,.025,32,40
1508,-4,.033333335,.033333335,12,30
5299,-58,0,0,16,50
7711,-19,.057692308,.057692308,34,52
5965,-38,.25,.25,4,16
2476,-48,0,0,10,40
4205,-23,.125,.125,17,40
6095,-9,0,0,25,40
9715,-47,.01923077,.01923077,12,52
4918,-11,-.03846154,-.03846154,23,26
1746,-49,.039999999,.039999999,14,50
6381,-11,.050000001,.1,23,40
439,-18,0,0,21,39
3020,-33,-.027777778,.027777778,4,36
2505,-19,.03846154,.03846154,44,52
6101,-21,.050000001,.050000001,16,40
2060,-27,.06666667,.06666667,24,30
9887,-38,.15384616,.15384616,14,52
7506,-30,.18000001,.16,31,50
8981,-60,-.050000001,0,11,40
3810,-7,.1,.1,30,40
10425,-10,.03846154,.03846154,20,52
7635,-36,-.040816326,.081632651,13,49
2007,-27,.13333334,.13333334,14,30
7148,-34,-.02,-.039999999,7,50
2871,-47,0,.025,21,40
7452,-48,-.050000001,0,14,40
6978,-55,0,0,3,30
570,-44,0,0,9,30
6250,-23,-.050000001,0,2,40
615,-30,-.03846154,-.03846154,7,26
8095,-18,.075000003,.075000003,27,40
4264,-9,.15000001,.15000001,20,40
1545,-57,0,0,5,30
971,-22,-.025641026,-.025641026,21,39
7842,-53,-.03846154,-.03846154,4,26
9942,-1,0,0,45,52
8572,-60,-.050000001,0,10,40
10387,-44,.096153848,.096153848,27,52
5353,-31,.01923077,.01923077,28,52
2292,-30,.075000003,.075000003,20,40
2227,-35,.025,.025,13,40
858,-14,-.025,.025,2,40
6732,-47,-.050000001,0,21,40
1866,-26,.30000001,.30000001,25,50
9630,-14,.057692308,.057692308,45,52
1352,-50,.06666667,.06666667,10,30
5986,-45,0,-.0625,4,16
10078,-56,.11538462,.11538462,12,52
3384,-47,-.050000001,0,9,40
427,-4,.1875,.1875,5,16
6466,-54,-.07692308,-.07692308,2,26
4671,-43,.033333335,.033333335,6,30
2712,-41,.025,.025,3,40
9929,-58,0,.050000001,9,40
1398,-46,0,0,2,16
6705,-9,.050000001,.1,30,40
10253,-44,.096153848,.096153848,9,52
6158,-40,0,0,11,40
9416,-31,0,.050000001,12,40
832,-1,0,0,9,40
10266,-7,-.03846154,-.03846154,17,52
10605,-44,.059999999,.059999999,30,50
8191,-44,-.025,0,0,40
3673,-18,.020408163,.14285715,20,49
282,-26,.050000001,.1,16,40
2886,-27,.055555556,.11111111,10,36
1204,-14,.06666667,.06666667,13,30
6035,-13,0,0,15,16
856,-55,-.050000001,0,0,40
8379,-58,-.07692308,-.07692308,4,26
2224,-46,.1,.1,16,40
1199,-25,.2,.2,9,30
4551,-30,-.07692308,-.07692308,6,26
1772,-47,.02,.02,14,50
9549,-26,.07692308,.07692308,30,52
4254,-31,.15000001,.15000001,24,40
8446,-10,.07692308,.07692308,18,26
10726,-11,0,0,16,26
9490,-14,-.10204082,.020408163,21,49
3988,-25,-.050000001,0,12,40
3971,-39,0,.050000001,8,40
7332,-19,.081632651,.20408164,18,49
2861,-8,0,.050000001,31,40
4312,-2,0,0,23,26
448,-29,-.025641026,-.025641026,21,39
263,-60,-.050000001,0,1,40
10630,-59,.079999998,.059999999,24,50
5279,-37,.039999999,.039999999,9,50
8889,-31,.02,.02,28,50
1052,-38,.059999999,.059999999,22,50
1207,-2,.033333335,0,15,30
9873,-21,.01923077,.01923077,26,52
4618,-33,0,0,13,40
2464,-16,.1,.1,28,40
6935,-4,.125,.125,33,40
5247,-27,.1,.1,22,50
336,-21,.15000001,.15000001,21,40
5905,-44,.057692308,.057692308,18,52
7444,-27,-.025,.025,20,40
6060,-26,0,-.0625,4,16
6575,-59,-.07692308,-.07692308,2,26
1972,-24,.1,.1,18,30
4743,-4,.050000001,.1,31,40
96,-40,.051282052,.051282052,7,39
7725,-44,.03846154,.03846154,17,52
231,-36,-.050000001,0,4,40
4645,-21,.050000001,.050000001,23,40
1279,-58,-.02,-.02,10,50
2959,-59,-.055555556,0,3,36
7865,-13,-.03846154,-.03846154,7,26
317,-20,.050000001,.050000001,18,40
2477,-31,.2,.2,12,40
8453,-55,-.07692308,-.07692308,2,26
8627,-48,.15384616,.15384616,18,26
5597,-5,-.050000001,0,11,40
2442,-29,.125,.125,18,40
9567,-55,.21153846,.21153846,12,52
2636,-37,.025,.025,1,40
8314,-14,.30000001,.34999999,22,40
6254,-56,-.050000001,0,10,40
8566,-43,-.050000001,0,4,40
8029,-6,.025,.025,28,40
3873,-27,.07692308,.07692308,15,26
6372,-9,-.025,.025,9,40
6814,-6,-.01923077,-.01923077,30,52
2667,-23,.050000001,.050000001,3,40
3403,-8,0,0,50,52
8360,-14,-.03846154,-.03846154,24,26
5716,-9,.1,.15000001,33,40
6347,-58,0,0,9,50
7331,-8,-.12244898,0,22,49
2354,-2,.025,.025,34,40
1300,-49,-.02,-.039999999,22,50
10570,-28,-.02,-.02,29,50
4407,-15,0,.050000001,9,40
508,-24,0,0,13,26
560,-41,-.07692308,-.07692308,10,26
7090,-17,.02,.02,36,50
5154,-60,-.02,-.02,15,50
3768,-34,-.07692308,-.07692308,12,26
1589,-19,.12,.1,29,50
3036,-38,-.055555556,0,1,36
6638,-16,0,0,14,26
10707,-21,.25999999,.23999999,29,50
9096,-45,.01923077,.01923077,10,52
8490,-55,-.07692308,-.07692308,10,26
9339,-11,.050000001,.1,31,40
3747,-32,-.07692308,-.07692308,14,26
7488,-15,.1,.079999998,44,50
5676,-2,0,0,12,40
5424,-20,.2,.2,15,30
1852,-58,0,-.02,16,50
121,-47,0,0,7,50
3436,-60,-.01923077,-.01923077,11,52
8750,-2,.025,.025,29,40
10191,-15,-.03846154,-.03846154,37,52
6421,-36,-.025,.025,11,40
2696,-42,.025,.025,1,40
8896,-18,.12,.1,29,50
10323,-38,-.025,.025,20,40
9039,-29,.050000001,.1,9,40
3892,-46,-.07692308,-.07692308,12,26
7755,-1,0,0,49,52
6185,-9,-.03846154,-.03846154,23,26
2286,-54,.025,.025,7,40
3337,-38,.057692308,.057692308,24,52
3066,-45,-.055555556,0,4,36
9667,-9,.057692308,.057692308,38,52
2880,-48,.025,.075000003,20,40
4590,-27,-.07692308,-.07692308,14,26
10117,-23,.125,.175,27,40
9081,-3,.096153848,.096153848,42,52
527,-12,.07692308,.07692308,19,26
1459,-15,.0625,.0625,7,16
3099,-8,.055555556,.11111111,8,36
5447,-31,0,0,17,30
1285,-17,.059999999,.039999999,34,50
3902,-41,0,0,10,30
9209,-50,-.02,-.02,21,50
7692,-59,0,.025,14,40
6795,-42,-.033333335,0,17,30
8103,-38,.1,.1,12,40
8139,-19,.050000001,.050000001,21,40
4007,-34,-.03846154,-.03846154,8,26
3084,0,-.055555556,-.055555556,34,36
7473,-52,.02,.02,9,50
7826,-12,.03846154,.03846154,18,26
6522,-13,-.07692308,-.07692308,18,26
7191,-42,.19444445,.25,16,36
6111,-46,0,0,1,40
1971,-4,0,0,28,30
1402,-23,.0625,0,5,16
4094,-26,.125,.125,13,40
2619,-46,0,0,3,40
6789,-60,0,.033333335,13,30
9022,0,0,0,33,40
5313,-22,.059999999,.039999999,23,50
7065,-29,-.07692308,-.07692308,16,26
4667,-28,.13333334,.13333334,9,30
6598,-2,.03846154,.03846154,15,26
10406,-49,0,0,19,52
417,-52,-.07692308,-.07692308,10,26
8387,-58,.1923077,.1923077,8,26
6201,-30,-.07692308,-.07692308,4,26
10330,-59,.025,.075000003,5,40
3617,-40,-.055555556,0,7,36
3544,-55,-.025,.025,3,40
8742,-25,-.025,.025,17,40
4908,-1,-.03846154,-.03846154,25,26
7009,-45,.1,.06666667,6,30
64,-45,-.07692308,-.07692308,7,26
6581,-13,-.03846154,-.03846154,20,26
7867,-4,-.03846154,-.03846154,23,26
1462,-54,-.0625,-.0625,2,16
4775,-55,-.025,.025,7,40
7853,-50,-.07692308,-.07692308,13,26
4869,-49,-.025,.025,9,40
2412,-19,.15000001,.15000001,23,40
6655,-26,.057692308,.057692308,34,52
6706,-55,-.025,.025,8,40
2023,-20,0,0,28,30
1803,-38,0,0,27,50
8633,-44,.1923077,.1923077,14,26
8051,-42,0,0,11,40
2164,-27,0,0,16,26
6684,-49,.01923077,.01923077,21,52
10456,-42,0,0,12,52
3073,-7,0,.055555556,12,36
10268,-14,0,0,36,52
10786,-47,-.07692308,-.07692308,6,26
6122,-40,.025,.025,11,40
10667,-31,.039999999,.039999999,11,50
1168,-48,0,0,8,30
7889,-12,.11538462,.11538462,15,26
3148,-54,0,0,7,30
387,-22,.07692308,.07692308,15,26
7891,-22,.07692308,.07692308,21,26
1686,-41,.28,.25999999,7,50
5700,-10,.050000001,.1,22,40
9581,-33,0,0,35,52
64,-42,-.07692308,-.07692308,7,26
7058,-39,-.03846154,-.03846154,13,26
7436,-4,.125,.175,31,40
428,-11,-.0625,-.0625,7,16
10466,-56,0,0,6,52
7609,-52,-.025,.025,15,40
3552,-10,0,.055555556,10,36
5807,-47,.050000001,.1,7,40
10743,-27,-.03846154,-.03846154,23,26
10612,-45,.079999998,.059999999,18,50
2536,-20,.057692308,.057692308,38,52
8586,-1,-.07692308,-.07692308,26,26
2902,-60,-.055555556,0,3,36
7474,-17,.039999999,.039999999,34,50
1354,-58,.13333334,.13333334,14,30
3168,-55,.033333335,.033333335,7,30
9332,-11,.050000001,.1,13,40
5390,-29,0,0,14,52
5733,-55,0,.050000001,9,40
6870,-44,.01923077,.01923077,10,52
9659,-54,-.03846154,-.03846154,10,52
10331,-7,.1,.15000001,26,40
2990,-3,-.027777778,.027777778,5,36
10219,-39,.096153848,.096153848,30,52
3747,-15,-.07692308,-.07692308,15,26
8464,-41,-.07692308,-.07692308,4,26
5179,-24,-.033333335,0,14,30
8798,-33,.025,.075000003,7,40
259,-31,-.050000001,0,6,40
8457,-7,-.07692308,-.07692308,19,26
3161,-4,0,0,28,30
4336,-55,.033333335,.033333335,3,30
2396,-55,.025,.025,11,40
3524,-49,.075000003,.125,16,40
4099,-16,.075000003,.075000003,21,40
7554,-13,-.050000001,0,28,40
7134,-13,.039999999,.02,38,50
10189,-11,0,0,41,52
7077,-55,.75,.75,9,40
4132,-49,.025,.025,5,40
3874,-47,-.03846154,-.03846154,10,26
6431,-51,.175,.22499999,3,40
692,-47,0,0,14,50
7954,-15,.11538462,.11538462,16,26
3480,-8,-.01923077,-.01923077,29,52
3015,-2,0,0,12,36
1772,-53,.02,0,11,50
6251,-17,0,.050000001,15,40
3955,-52,.025,.075000003,1,40
2855,-2,0,.025,21,40
9246,-7,.050000001,.1,32,40
1645,-55,.1,.1,8,50
3826,-51,0,0,6,40
6074,-51,0,-.0625,2,16
10256,-42,-.03846154,-.03846154,18,52
3034,-55,-.055555556,0,3,36
6876,-22,0,0,17,52
1734,-35,.039999999,.039999999,24,50
7476,-35,.059999999,.059999999,24,50
6920,-1,0,0,27,30
801,-60,-.050000001,0,0,40
1177,-21,0,0,18,30
10652,-7,.16,.16,38,50
9765,-54,0,0,8,52
6538,-3,-.03846154,-.03846154,10,26
5043,-14,.033333335,.033333335,19,30
10403,-36,.057692308,.057692308,18,52
6181,-25,-.07692308,-.07692308,14,26
1966,-48,0,0,13,30
981,-34,.025641026,.025641026,16,39
6814,-5,-.01923077,-.01923077,29,52
7026,-55,-.03846154,-.03846154,3,26
1816,-53,.079999998,.079999998,20,50
8427,-48,-.03846154,-.03846154,5,26
552,-21,-.03846154,-.03846154,16,26
9615,-7,.03846154,.03846154,44,52
2064,-47,0,0,5,30
1339,-43,.033333335,.033333335,8,30
8684,-5,-.025,.025,35,40
4101,-38,0,0,11,40
7991,-42,-.07692308,-.07692308,14,26
7898,-48,-.07692308,-.07692308,14,26
2452,-8,.025,.025,32,40
4821,-57,0,.050000001,6,40
4038,-17,-.03846154,-.03846154,21,26
8966,-30,.075000003,.125,8,40
8738,-48,.025,.075000003,10,40
4366,-43,.23333333,.2,6,30
9798,-11,-.025,.025,31,40
1795,-17,.02,.02,38,50
183,-52,0,0,5,26
2410,-9,.67500001,.67500001,11,40
3476,-23,-.01923077,-.01923077,42,52
3488,-58,-.03846154,-.03846154,7,52
3426,-21,.01923077,.01923077,50,52
3432,-34,.11538462,.11538462,18,52
8184,-19,.34999999,.40000001,21,40
5438,-49,.06666667,.06666667,7,30
9299,-13,0,.050000001,30,40
5750,-26,0,.025,5,40
6047,-60,.0625,.0625,3,16
9580,-40,-.01923077,-.01923077,27,52
5159,-29,-.033333335,0,12,30
3730,-24,-.07692308,-.07692308,14,26
490,-11,0,0,22,26
7977,-19,-.07692308,-.07692308,16,26
8535,-53,.03846154,.03846154,13,26
1420,-9,-.0625,-.125,14,16
4359,-43,0,0,6,30
3210,-2,0,0,26,30
1289,-12,0,-.02,39,50
3553,-12,-.027777778,.027777778,10,36
2130,-36,.23076923,.23076923,17,26
3752,-60,-.07692308,-.07692308,12,26
3435,-42,0,0,22,52
6752,-18,-.033333335,0,16,30
129,-15,.02,.02,27,50
193,-25,-.03846154,-.03846154,11,26
7472,-3,0,0,47,50
1528,-9,.23333333,.23333333,17,30
10784,-38,.03846154,.03846154,12,26
1583,-58,-.02,-.02,13,50
4275,-49,.175,.175,10,40
8775,-35,.44999999,.5,7,40
6135,-59,.025,.025,4,40
9687,-60,-.03846154,-.03846154,9,52
4107,-10,.175,.175,30,40
3249,-6,.12,.12,42,50
10367,-57,.057692308,.057692308,31,52
8794,-4,.2,.25,29,40
4674,-22,.06666667,.06666667,17,30
6974,-49,.033333335,.033333335,8,30
683,-20,.12,.12,31,50
255,-27,-.025,.025,6,40
1390,-2,0,0,13,16
4506,-26,.025,.050000001,25,40
1952,-16,.06666667,.06666667,25,30
8881,-40,-.02,-.02,5,50
9456,-45,.096153848,.096153848,11,52
10397,-49,0,0,12,52
6978,-2,.06666667,.06666667,16,30
10659,-47,.14,.14,17,50
9402,-30,0,.050000001,12,40
3125,-12,0,0,9,30
3472,-7,.07692308,.07692308,39,52
6810,-59,.23333333,.26666668,5,30
5349,-49,.01923077,.01923077,17,52
8602,-42,-.07692308,-.07692308,12,26
3888,-57,0,0,9,30
6776,-24,0,.033333335,15,30
1983,-52,0,0,12,30
8802,-8,-.050000001,0,10,40
10237,-31,.057692308,.057692308,19,52
6956,-39,.033333335,.033333335,9,30
7350,-28,-.06122449,.06122449,21,49
2773,-22,.025,.025,17,40
6282,-20,.1,.15000001,17,40
10061,-31,-.01923077,-.01923077,14,52
101,-1,0,-.025641026,35,39
10632,-36,.059999999,.059999999,20,50
3741,-4,-.03846154,-.03846154,23,26
348,-1,-.15384616,-.07692308,17,26
1065,-4,.039999999,.02,42,50
8522,-26,0,0,15,26
